Store,Dept,Date,Weekly_Sales,IsHoliday,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
3,2,2012-02-10,20754.94,True,B,37392,51.65,3.409,8687.47,1594.87,2.2,2144.87,2577.83,223.753643,6.833
3,2,2012-02-17,19546.6,False,B,37392,52.39,3.51,2706.87,3128.74,1.88,2396.68,1631.28,223.9170153,6.833
3,2,2012-02-24,18270.09,False,B,37392,60.12,3.555,6129.28,1802.84,,301.48,1929.71,224.1320199,6.833
3,2,2012-03-02,22222.09,False,B,37392,61.65,3.63,3552.58,601.32,,2666.22,1524.87,224.3470245,6.833
3,2,2012-03-09,19256.13,False,B,37392,60.71,3.669,8368.5,298.46,1.39,1340.29,1416.22,224.5620291,6.833
3,2,2012-03-16,18206.82,False,B,37392,64.0,3.734,2588.06,80.89,3.2,909.76,491.83,224.7166953,6.833
3,2,2012-03-23,17341.51,False,B,37392,66.53,3.787,737.08,36.1,1.43,92.11,583.9,224.7909104,6.833
3,2,2012-03-30,18609.02,False,B,37392,69.36,3.845,825.1,99.83,1.25,113.25,388.39,224.8651254,6.833
3,2,2012-04-06,19899.97,False,B,37392,73.01,3.891,4433.71,,24.45,1282.3,1062.83,224.9393405,6.664
3,2,2012-04-13,18101.45,False,B,37392,72.83,3.891,5359.22,1673.42,3.0,682.03,1371.55,225.0135556,6.664
3,2,2012-04-20,18816.49,False,B,37392,72.05,3.877,2784.82,130.68,1.75,425.29,904.8,225.0689541,6.664
3,2,2012-04-27,19008.6,False,B,37392,73.39,3.814,1178.7,,2.95,36.5,351.97,225.1243526,6.664
3,2,2012-05-04,20638.49,False,B,37392,79.51,3.749,2430.23,,30.92,1159.71,1432.53,225.1797511,6.664
3,2,2012-05-11,18177.59,False,B,37392,75.19,3.688,3794.95,,0.25,813.77,618.46,225.2351496,6.664
3,2,2012-05-18,19237.79,False,B,37392,72.38,3.63,3208.73,,0.3,143.23,805.06,225.2512024,6.664
3,2,2012-05-25,18005.1,False,B,37392,78.58,3.561,3032.03,,291.17,536.82,580.87,225.2515168,6.664
3,2,2012-06-01,20482.8,False,B,37392,81.55,3.501,2664.55,10.0,220.03,618.49,1940.77,225.2518313,6.664
3,2,2012-06-08,20543.8,False,B,37392,81.65,3.452,5770.48,28.6,30.18,283.7,2093.48,225.2521458,6.664
3,2,2012-06-15,19719.88,False,B,37392,84.66,3.393,2014.47,31.8,1.0,631.17,835.34,225.2644795,6.664
3,2,2012-06-22,19549.19,False,B,37392,82.7,3.346,1843.45,11.2,0.51,421.71,1743.54,225.3068615,6.664
3,2,2012-06-29,19623.29,False,B,37392,86.42,3.286,2297.32,8.0,,395.28,1182.52,225.3492435,6.664
3,2,2012-07-06,20826.61,False,B,37392,83.14,3.227,2625.99,30.7,28.16,703.16,1962.17,225.3916254,6.334
3,2,2012-07-13,19257.58,False,B,37392,82.28,3.256,3196.9,20.8,2.02,302.29,451.1,225.4340074,6.334
3,2,2012-07-20,18253.09,False,B,37392,81.38,3.311,1266.72,66.2,3.83,149.62,558.02,225.4438827,6.334
3,2,2012-07-27,18915.8,False,B,37392,84.94,3.407,3447.28,31.0,2.46,1791.7,1107.97,225.4537579,6.334
3,2,2012-08-03,21064.43,False,B,37392,86.55,3.417,5683.49,37.2,0.04,2484.22,639.29,225.4636332,6.334
3,2,2012-08-10,19509.85,False,B,37392,85.85,3.494,3375.44,28.4,2.4,1880.43,555.9,225.4735085,6.334
3,2,2012-08-17,19013.37,False,B,37392,87.36,3.571,990.08,44.2,,401.46,430.69,225.5558664,6.334
3,2,2012-08-24,18145.98,False,B,37392,83.01,3.62,3062.02,26.8,,1004.51,1285.29,225.6925864,6.334
3,2,2012-08-31,20118.38,False,B,37392,85.18,3.638,6599.69,27.8,24.7,1743.76,428.74,225.8293063,6.334
3,2,2012-09-07,19681.7,True,B,37392,84.99,3.73,2266.83,19.0,8.31,419.87,926.86,225.9660263,6.334
3,2,2012-09-14,18532.1,False,B,37392,78.36,3.717,3589.7,,3.72,2080.29,1760.69,226.1122067,6.334
3,2,2012-09-21,18270.56,False,B,37392,72.78,3.721,3233.34,1.91,7.69,878.66,1602.11,226.3151496,6.334
3,2,2012-09-28,17986.75,False,B,37392,77.46,3.666,2493.82,,1.5,890.65,715.52,226.5180926,6.334
3,2,2012-10-05,20517.77,False,B,37392,72.74,3.617,1750.8,,3.01,480.24,646.82,226.7210356,6.034
3,2,2012-10-12,18120.98,False,B,37392,70.31,3.601,775.31,,2.78,498.54,328.16,226.9239785,6.034
3,2,2012-10-19,19849.1,False,B,37392,73.44,3.594,629.25,,7.5,75.11,3010.32,226.9688442,6.034
3,2,2012-10-26,18894.7,False,B,37392,74.66,3.506,370.99,6.35,4.0,5.94,180.07,226.9873637,6.034
3,3,2010-02-05,4710.29,False,B,37392,45.71,2.572,,,,,,214.4248812,7.368
3,3,2010-02-12,4887.08,True,B,37392,47.93,2.548,,,,,,214.5747916,7.368
3,3,2010-02-19,4461.75,False,B,37392,47.07,2.514,,,,,,214.6198868,7.368
3,3,2010-02-26,4807.77,False,B,37392,52.05,2.561,,,,,,214.6475127,7.368
3,3,2010-03-05,4296.57,False,B,37392,53.04,2.625,,,,,,214.6751386,7.368
3,3,2010-03-12,4067.62,False,B,37392,63.08,2.667,,,,,,214.7027646,7.368
3,3,2010-03-19,2444.09,False,B,37392,60.42,2.72,,,,,,214.5301219,7.368
3,3,2010-03-26,4302.59,False,B,37392,57.06,2.732,,,,,,214.3241011,7.368
3,3,2010-04-02,3288.31,False,B,37392,65.56,2.719,,,,,,214.1180803,7.343
3,3,2010-04-09,3353.84,False,B,37392,68.0,2.77,,,,,,213.9120595,7.343
3,3,2010-04-16,3402.61,False,B,37392,66.98,2.808,,,,,,213.7726889,7.343
3,3,2010-04-23,4006.1,False,B,37392,67.87,2.795,,,,,,213.7221852,7.343
3,3,2010-04-30,2812.94,False,B,37392,70.24,2.78,,,,,,213.6716815,7.343
3,3,2010-05-07,3841.05,False,B,37392,73.47,2.835,,,,,,213.6211778,7.343
3,3,2010-05-14,3660.35,False,B,37392,77.18,2.854,,,,,,213.6196139,7.343
3,3,2010-05-21,3372.16,False,B,37392,75.81,2.826,,,,,,213.9116886,7.343
3,3,2010-05-28,3568.78,False,B,37392,78.6,2.759,,,,,,214.2037634,7.343
3,3,2010-06-04,3408.74,False,B,37392,78.53,2.705,,,,,,214.4958382,7.343
3,3,2010-06-11,2503.69,False,B,37392,82.1,2.668,,,,,,214.787913,7.343
3,3,2010-06-18,2920.7,False,B,37392,83.52,2.637,,,,,,214.7858259,7.343
3,3,2010-06-25,2731.51,False,B,37392,83.79,2.653,,,,,,214.6660741,7.343
3,3,2010-07-02,2645.63,False,B,37392,82.2,2.669,,,,,,214.5463222,7.346
3,3,2010-07-09,4657.49,False,B,37392,81.75,2.642,,,,,,214.4265704,7.346
3,3,2010-07-16,5805.9,False,B,37392,84.32,2.623,,,,,,214.4176476,7.346
3,3,2010-07-23,7107.79,False,B,37392,83.32,2.608,,,,,,214.5564968,7.346
3,3,2010-07-30,9147.7,False,B,37392,82.04,2.64,,,,,,214.695346,7.346
3,3,2010-08-06,11686.01,False,B,37392,85.13,2.627,,,,,,214.8341952,7.346
3,3,2010-08-13,9329.48,False,B,37392,86.74,2.692,,,,,,214.9730444,7.346
3,3,2010-08-20,13119.92,False,B,37392,88.02,2.664,,,,,,214.9314191,7.346
3,3,2010-08-27,15065.52,False,B,37392,86.15,2.619,,,,,,214.8897938,7.346
3,3,2010-09-03,5942.43,False,B,37392,84.16,2.577,,,,,,214.8481685,7.346
3,3,2010-09-10,3546.95,True,B,37392,80.84,2.565,,,,,,214.8065431,7.346
3,3,2010-09-17,3116.79,False,B,37392,82.36,2.582,,,,,,214.8322484,7.346
3,3,2010-09-24,4106.96,False,B,37392,76.9,2.624,,,,,,214.9084516,7.346
3,3,2010-10-01,3233.79,False,B,37392,73.6,2.603,,,,,,214.9846548,7.564
3,3,2010-10-08,4171.83,False,B,37392,66.99,2.633,,,,,,215.060858,7.564
3,3,2010-10-15,4271.04,False,B,37392,69.71,2.72,,,,,,215.1293114,7.564
3,3,2010-10-22,4086.16,False,B,37392,71.64,2.725,,,,,,215.17839,7.564
3,3,2010-10-29,3070.97,False,B,37392,72.04,2.716,,,,,,215.2274686,7.564
3,3,2010-11-05,4191.21,False,B,37392,62.94,2.689,,,,,,215.2765472,7.564
3,3,2010-11-12,3534.32,False,B,37392,62.79,2.728,,,,,,215.3256258,7.564
3,3,2010-11-19,3468.65,False,B,37392,57.72,2.771,,,,,,215.2074519,7.564
3,3,2010-11-26,4411.18,True,B,37392,68.71,2.735,,,,,,215.0614025,7.564
3,3,2010-12-03,4732.03,False,B,37392,53.76,2.708,,,,,,214.9153531,7.564
3,3,2010-12-10,4251.07,False,B,37392,51.13,2.843,,,,,,214.7693037,7.564
3,3,2010-12-17,4951.06,False,B,37392,52.2,2.869,,,,,,214.704919,7.564
3,3,2010-12-24,5107.51,False,B,37392,57.16,2.886,,,,,,214.7017828,7.564
3,3,2010-12-31,2771.75,True,B,37392,53.2,2.943,,,,,,214.6986466,7.564
3,3,2011-01-07,5598.68,False,B,37392,53.35,2.976,,,,,,214.6955104,7.551
3,3,2011-01-14,4556.46,False,B,37392,44.76,2.983,,,,,,214.7470729,7.551
3,3,2011-01-21,5060.19,False,B,37392,50.74,3.016,,,,,,215.1268275,7.551
3,3,2011-01-28,5401.52,False,B,37392,48.71,3.01,,,,,,215.5065821,7.551
3,3,2011-02-04,4159.78,False,B,37392,45.95,2.989,,,,,,215.8863367,7.551
3,3,2011-02-11,4151.55,True,B,37392,43.57,3.022,,,,,,216.2660913,7.551
3,3,2011-02-18,3964.01,False,B,37392,61.58,3.045,,,,,,216.5843571,7.551
3,3,2011-02-25,3705.62,False,B,37392,67.4,3.065,,,,,,216.8780275,7.551
3,3,2011-03-04,3915.23,False,B,37392,65.11,3.288,,,,,,217.1716979,7.551
3,3,2011-03-11,4078.53,False,B,37392,61.29,3.459,,,,,,217.4653683,7.551
3,3,2011-03-18,2705.53,False,B,37392,69.47,3.488,,,,,,217.7235226,7.551
3,3,2011-03-25,4418.87,False,B,37392,72.94,3.473,,,,,,217.9674705,7.551
3,3,2011-04-01,3324.23,False,B,37392,68.76,3.524,,,,,,218.2114184,7.574
3,3,2011-04-08,3921.45,False,B,37392,72.55,3.622,,,,,,218.4553663,7.574
3,3,2011-04-15,3740.3,False,B,37392,75.88,3.743,,,,,,218.6788642,7.574
3,3,2011-04-22,3125.65,False,B,37392,76.91,3.807,,,,,,218.851237,7.574
3,3,2011-04-29,3421.34,False,B,37392,78.69,3.81,,,,,,219.0236099,7.574
3,3,2011-05-06,4053.3,False,B,37392,69.45,3.906,,,,,,219.1959827,7.574
3,3,2011-05-13,3609.7,False,B,37392,79.87,3.899,,,,,,219.3683556,7.574
3,3,2011-05-20,4361.71,False,B,37392,75.79,3.907,,,,,,219.127216,7.574
3,3,2011-05-27,2995.51,False,B,37392,84.41,3.786,,,,,,218.8860765,7.574
3,3,2011-06-03,4025.84,False,B,37392,84.29,3.699,,,,,,218.6449369,7.574
3,3,2011-06-10,5148.98,False,B,37392,84.84,3.648,,,,,,218.4037974,7.574
3,3,2011-06-17,3661.25,False,B,37392,86.96,3.637,,,,,,218.3551748,7.574
3,3,2011-06-24,3310.79,False,B,37392,84.94,3.594,,,,,,218.45094,7.574
3,3,2011-07-01,3077.4,False,B,37392,85.1,3.524,,,,,,218.5467052,7.567
3,3,2011-07-08,3704.76,False,B,37392,85.38,3.48,,,,,,218.6424704,7.567
3,3,2011-07-15,5610.38,False,B,37392,87.14,3.575,,,,,,218.7275216,7.567
3,3,2011-07-22,7727.86,False,B,37392,86.19,3.651,,,,,,218.7857881,7.567
3,3,2011-07-29,9363.0,False,B,37392,88.07,3.682,,,,,,218.8440545,7.567
3,3,2011-08-05,13591.15,False,B,37392,88.45,3.684,,,,,,218.9023209,7.567
3,3,2011-08-12,14256.56,False,B,37392,88.88,3.638,,,,,,218.9605873,7.567
3,3,2011-08-19,17710.48,False,B,37392,88.44,3.554,,,,,,219.023271,7.567
3,3,2011-08-26,16958.55,False,B,37392,87.67,3.523,,,,,,219.0866908,7.567
3,3,2011-09-02,7457.63,False,B,37392,89.12,3.533,,,,,,219.1501106,7.567
3,3,2011-09-09,5107.23,True,B,37392,81.72,3.546,,,,,,219.2135305,7.567
3,3,2011-09-16,4587.47,False,B,37392,83.63,3.526,,,,,,219.3972867,7.567
3,3,2011-09-23,4640.47,False,B,37392,80.19,3.467,,,,,,219.7414914,7.567
3,3,2011-09-30,4318.6,False,B,37392,82.58,3.355,,,,,,220.085696,7.567
3,3,2011-10-07,4583.2,False,B,37392,75.54,3.285,,,,,,220.4299007,7.197
3,3,2011-10-14,3901.89,False,B,37392,73.75,3.274,,,,,,220.7486167,7.197
3,3,2011-10-21,4195.47,False,B,37392,69.03,3.353,,,,,,220.9144005,7.197
3,3,2011-10-28,4439.84,False,B,37392,71.04,3.372,,,,,,221.0801842,7.197
3,3,2011-11-04,4873.22,False,B,37392,59.31,3.332,,,,,,221.245968,7.197
3,3,2011-11-11,4611.85,False,B,37392,61.7,3.297,8787.59,2006.62,200.01,570.57,1005.33,221.4117517,7.197
3,3,2011-11-18,4038.32,False,B,37392,63.91,3.308,1383.53,23.27,19.95,865.09,2926.05,221.6432852,7.197
3,3,2011-11-25,4382.01,True,B,37392,68.0,3.236,41.74,10.47,37612.74,,135.16,221.9011185,7.197
3,3,2011-12-02,4716.27,False,B,37392,54.97,3.172,850.86,18.94,781.71,394.29,7297.1,222.1589519,7.197
3,3,2011-12-09,5108.42,False,B,37392,49.26,3.158,4059.38,6.47,123.42,833.44,3018.08,222.4167852,7.197
3,3,2011-12-16,5356.95,False,B,37392,57.95,3.159,1864.61,,170.36,187.42,1500.38,222.6426418,7.197
3,3,2011-12-23,5732.92,False,B,37392,53.41,3.112,89.98,0.24,411.52,,586.66,222.8258628,7.197
3,3,2011-12-30,3936.63,True,B,37392,48.29,3.129,1449.16,14356.07,66.66,81.43,777.35,223.0090839,7.197
3,3,2012-01-06,5745.49,False,B,37392,52.42,3.157,3824.22,9389.98,15.0,415.36,1476.85,223.1923049,6.833
3,3,2012-01-13,5489.87,False,B,37392,51.86,3.261,3927.76,3323.64,,226.97,1725.19,223.3755259,6.833
3,3,2012-01-20,5682.45,False,B,37392,56.2,3.268,720.82,1629.26,1.46,16.05,799.5,223.4700552,6.833
3,3,2012-01-27,5292.39,False,B,37392,58.06,3.29,774.55,349.99,,4.0,328.72,223.5645845,6.833
3,3,2012-02-03,5541.12,False,B,37392,59.33,3.36,9667.5,268.29,0.6,8368.15,804.24,223.6591137,6.833
3,3,2012-02-10,5482.49,True,B,37392,51.65,3.409,8687.47,1594.87,2.2,2144.87,2577.83,223.753643,6.833
3,3,2012-02-17,5632.15,False,B,37392,52.39,3.51,2706.87,3128.74,1.88,2396.68,1631.28,223.9170153,6.833
3,3,2012-02-24,5209.51,False,B,37392,60.12,3.555,6129.28,1802.84,,301.48,1929.71,224.1320199,6.833
3,3,2012-03-02,4926.13,False,B,37392,61.65,3.63,3552.58,601.32,,2666.22,1524.87,224.3470245,6.833
3,3,2012-03-09,5038.46,False,B,37392,60.71,3.669,8368.5,298.46,1.39,1340.29,1416.22,224.5620291,6.833
3,3,2012-03-16,3849.02,False,B,37392,64.0,3.734,2588.06,80.89,3.2,909.76,491.83,224.7166953,6.833
3,3,2012-03-23,4686.12,False,B,37392,66.53,3.787,737.08,36.1,1.43,92.11,583.9,224.7909104,6.833
3,3,2012-03-30,4205.16,False,B,37392,69.36,3.845,825.1,99.83,1.25,113.25,388.39,224.8651254,6.833
3,3,2012-04-06,4028.38,False,B,37392,73.01,3.891,4433.71,,24.45,1282.3,1062.83,224.9393405,6.664
3,3,2012-04-13,4250.93,False,B,37392,72.83,3.891,5359.22,1673.42,3.0,682.03,1371.55,225.0135556,6.664
3,3,2012-04-20,4965.38,False,B,37392,72.05,3.877,2784.82,130.68,1.75,425.29,904.8,225.0689541,6.664
3,3,2012-04-27,4991.19,False,B,37392,73.39,3.814,1178.7,,2.95,36.5,351.97,225.1243526,6.664
3,3,2012-05-04,5182.24,False,B,37392,79.51,3.749,2430.23,,30.92,1159.71,1432.53,225.1797511,6.664
3,3,2012-05-11,5570.38,False,B,37392,75.19,3.688,3794.95,,0.25,813.77,618.46,225.2351496,6.664
3,3,2012-05-18,5623.07,False,B,37392,72.38,3.63,3208.73,,0.3,143.23,805.06,225.2512024,6.664
3,3,2012-05-25,5435.82,False,B,37392,78.58,3.561,3032.03,,291.17,536.82,580.87,225.2515168,6.664
3,3,2012-06-01,4592.38,False,B,37392,81.55,3.501,2664.55,10.0,220.03,618.49,1940.77,225.2518313,6.664
3,3,2012-06-08,5094.72,False,B,37392,81.65,3.452,5770.48,28.6,30.18,283.7,2093.48,225.2521458,6.664
3,3,2012-06-15,5194.13,False,B,37392,84.66,3.393,2014.47,31.8,1.0,631.17,835.34,225.2644795,6.664
3,3,2012-06-22,5887.41,False,B,37392,82.7,3.346,1843.45,11.2,0.51,421.71,1743.54,225.3068615,6.664
3,3,2012-06-29,3393.15,False,B,37392,86.42,3.286,2297.32,8.0,,395.28,1182.52,225.3492435,6.664
3,3,2012-07-06,4606.06,False,B,37392,83.14,3.227,2625.99,30.7,28.16,703.16,1962.17,225.3916254,6.334
3,3,2012-07-13,8907.95,False,B,37392,82.28,3.256,3196.9,20.8,2.02,302.29,451.1,225.4340074,6.334
3,3,2012-07-20,9937.9,False,B,37392,81.38,3.311,1266.72,66.2,3.83,149.62,558.02,225.4438827,6.334
3,3,2012-07-27,9333.53,False,B,37392,84.94,3.407,3447.28,31.0,2.46,1791.7,1107.97,225.4537579,6.334
3,3,2012-08-03,12993.29,False,B,37392,86.55,3.417,5683.49,37.2,0.04,2484.22,639.29,225.4636332,6.334
3,3,2012-08-10,13719.23,False,B,37392,85.85,3.494,3375.44,28.4,2.4,1880.43,555.9,225.4735085,6.334
3,3,2012-08-17,13093.59,False,B,37392,87.36,3.571,990.08,44.2,,401.46,430.69,225.5558664,6.334
3,3,2012-08-24,16200.07,False,B,37392,83.01,3.62,3062.02,26.8,,1004.51,1285.29,225.6925864,6.334
3,3,2012-08-31,18159.86,False,B,37392,85.18,3.638,6599.69,27.8,24.7,1743.76,428.74,225.8293063,6.334
3,3,2012-09-07,6750.69,True,B,37392,84.99,3.73,2266.83,19.0,8.31,419.87,926.86,225.9660263,6.334
3,3,2012-09-14,6019.94,False,B,37392,78.36,3.717,3589.7,,3.72,2080.29,1760.69,226.1122067,6.334
3,3,2012-09-21,5151.64,False,B,37392,72.78,3.721,3233.34,1.91,7.69,878.66,1602.11,226.3151496,6.334
3,3,2012-09-28,4826.56,False,B,37392,77.46,3.666,2493.82,,1.5,890.65,715.52,226.5180926,6.334
3,3,2012-10-05,5609.73,False,B,37392,72.74,3.617,1750.8,,3.01,480.24,646.82,226.7210356,6.034
3,3,2012-10-12,5010.04,False,B,37392,70.31,3.601,775.31,,2.78,498.54,328.16,226.9239785,6.034
3,3,2012-10-19,5005.44,False,B,37392,73.44,3.594,629.25,,7.5,75.11,3010.32,226.9688442,6.034
3,3,2012-10-26,4730.72,False,B,37392,74.66,3.506,370.99,6.35,4.0,5.94,180.07,226.9873637,6.034
3,4,2010-02-05,8495.1,False,B,37392,45.71,2.572,,,,,,214.4248812,7.368
3,4,2010-02-12,8489.46,True,B,37392,47.93,2.548,,,,,,214.5747916,7.368
3,4,2010-02-19,7824.13,False,B,37392,47.07,2.514,,,,,,214.6198868,7.368
3,4,2010-02-26,8012.43,False,B,37392,52.05,2.561,,,,,,214.6475127,7.368
3,4,2010-03-05,8511.73,False,B,37392,53.04,2.625,,,,,,214.6751386,7.368
3,4,2010-03-12,6932.93,False,B,37392,63.08,2.667,,,,,,214.7027646,7.368
3,4,2010-03-19,7043.63,False,B,37392,60.42,2.72,,,,,,214.5301219,7.368
3,4,2010-03-26,6938.17,False,B,37392,57.06,2.732,,,,,,214.3241011,7.368
3,4,2010-04-02,8313.44,False,B,37392,65.56,2.719,,,,,,214.1180803,7.343
3,4,2010-04-09,8025.03,False,B,37392,68.0,2.77,,,,,,213.9120595,7.343
3,4,2010-04-16,7529.02,False,B,37392,66.98,2.808,,,,,,213.7726889,7.343
3,4,2010-04-23,7497.25,False,B,37392,67.87,2.795,,,,,,213.7221852,7.343
3,4,2010-04-30,7363.77,False,B,37392,70.24,2.78,,,,,,213.6716815,7.343
3,4,2010-05-07,8550.14,False,B,37392,73.47,2.835,,,,,,213.6211778,7.343
3,4,2010-05-14,6765.26,False,B,37392,77.18,2.854,,,,,,213.6196139,7.343
3,4,2010-05-21,7061.3,False,B,37392,75.81,2.826,,,,,,213.9116886,7.343
3,4,2010-05-28,7205.91,False,B,37392,78.6,2.759,,,,,,214.2037634,7.343
3,4,2010-06-04,8765.89,False,B,37392,78.53,2.705,,,,,,214.4958382,7.343
3,4,2010-06-11,7137.97,False,B,37392,82.1,2.668,,,,,,214.787913,7.343
3,4,2010-06-18,7509.23,False,B,37392,83.52,2.637,,,,,,214.7858259,7.343
3,4,2010-06-25,7304.73,False,B,37392,83.79,2.653,,,,,,214.6660741,7.343
3,4,2010-07-02,8163.02,False,B,37392,82.2,2.669,,,,,,214.5463222,7.346
3,4,2010-07-09,8636.49,False,B,37392,81.75,2.642,,,,,,214.4265704,7.346
3,4,2010-07-16,6945.46,False,B,37392,84.32,2.623,,,,,,214.4176476,7.346
3,4,2010-07-23,7320.08,False,B,37392,83.32,2.608,,,,,,214.5564968,7.346
3,4,2010-07-30,7570.49,False,B,37392,82.04,2.64,,,,,,214.695346,7.346
3,4,2010-08-06,8991.83,False,B,37392,85.13,2.627,,,,,,214.8341952,7.346
3,4,2010-08-13,7340.21,False,B,37392,86.74,2.692,,,,,,214.9730444,7.346
3,4,2010-08-20,7740.37,False,B,37392,88.02,2.664,,,,,,214.9314191,7.346
3,4,2010-08-27,7741.92,False,B,37392,86.15,2.619,,,,,,214.8897938,7.346
3,4,2010-09-03,8464.83,False,B,37392,84.16,2.577,,,,,,214.8481685,7.346
3,4,2010-09-10,8274.25,True,B,37392,80.84,2.565,,,,,,214.8065431,7.346
3,4,2010-09-17,7153.75,False,B,37392,82.36,2.582,,,,,,214.8322484,7.346
3,4,2010-09-24,7111.15,False,B,37392,76.9,2.624,,,,,,214.9084516,7.346
3,4,2010-10-01,6947.26,False,B,37392,73.6,2.603,,,,,,214.9846548,7.564
3,4,2010-10-08,8310.01,False,B,37392,66.99,2.633,,,,,,215.060858,7.564
3,4,2010-10-15,6863.46,False,B,37392,69.71,2.72,,,,,,215.1293114,7.564
3,4,2010-10-22,7078.53,False,B,37392,71.64,2.725,,,,,,215.17839,7.564
3,4,2010-10-29,7156.28,False,B,37392,72.04,2.716,,,,,,215.2274686,7.564
3,4,2010-11-05,9263.26,False,B,37392,62.94,2.689,,,,,,215.2765472,7.564
3,4,2010-11-12,7144.7,False,B,37392,62.79,2.728,,,,,,215.3256258,7.564
3,4,2010-11-19,8687.49,False,B,37392,57.72,2.771,,,,,,215.2074519,7.564
3,4,2010-11-26,9123.35,True,B,37392,68.71,2.735,,,,,,215.0614025,7.564
3,4,2010-12-03,8544.43,False,B,37392,53.76,2.708,,,,,,214.9153531,7.564
3,4,2010-12-10,7992.26,False,B,37392,51.13,2.843,,,,,,214.7693037,7.564
3,4,2010-12-17,7911.44,False,B,37392,52.2,2.869,,,,,,214.704919,7.564
3,4,2010-12-24,9602.35,False,B,37392,57.16,2.886,,,,,,214.7017828,7.564
3,4,2010-12-31,9594.35,True,B,37392,53.2,2.943,,,,,,214.6986466,7.564
3,4,2011-01-07,9060.68,False,B,37392,53.35,2.976,,,,,,214.6955104,7.551
3,4,2011-01-14,8300.98,False,B,37392,44.76,2.983,,,,,,214.7470729,7.551
3,4,2011-01-21,8313.48,False,B,37392,50.74,3.016,,,,,,215.1268275,7.551
3,4,2011-01-28,7480.53,False,B,37392,48.71,3.01,,,,,,215.5065821,7.551
3,4,2011-02-04,8826.31,False,B,37392,45.95,2.989,,,,,,215.8863367,7.551
3,4,2011-02-11,8899.61,True,B,37392,43.57,3.022,,,,,,216.2660913,7.551
3,4,2011-02-18,8781.21,False,B,37392,61.58,3.045,,,,,,216.5843571,7.551
3,4,2011-02-25,8443.79,False,B,37392,67.4,3.065,,,,,,216.8780275,7.551
3,4,2011-03-04,9100.03,False,B,37392,65.11,3.288,,,,,,217.1716979,7.551
3,4,2011-03-11,7857.41,False,B,37392,61.29,3.459,,,,,,217.4653683,7.551
3,4,2011-03-18,8332.88,False,B,37392,69.47,3.488,,,,,,217.7235226,7.551
3,4,2011-03-25,7409.92,False,B,37392,72.94,3.473,,,,,,217.9674705,7.551
3,4,2011-04-01,6464.12,False,B,37392,68.76,3.524,,,,,,218.2114184,7.574
3,4,2011-04-08,7652.89,False,B,37392,72.55,3.622,,,,,,218.4553663,7.574
3,4,2011-04-15,6738.59,False,B,37392,75.88,3.743,,,,,,218.6788642,7.574
3,4,2011-04-22,7770.74,False,B,37392,76.91,3.807,,,,,,218.851237,7.574
3,4,2011-04-29,7937.53,False,B,37392,78.69,3.81,,,,,,219.0236099,7.574
3,4,2011-05-06,9148.49,False,B,37392,69.45,3.906,,,,,,219.1959827,7.574
3,4,2011-05-13,7429.21,False,B,37392,79.87,3.899,,,,,,219.3683556,7.574
3,4,2011-05-20,7944.55,False,B,37392,75.79,3.907,,,,,,219.127216,7.574
3,4,2011-05-27,7766.26,False,B,37392,84.41,3.786,,,,,,218.8860765,7.574
3,4,2011-06-03,9133.57,False,B,37392,84.29,3.699,,,,,,218.6449369,7.574
3,4,2011-06-10,8286.39,False,B,37392,84.84,3.648,,,,,,218.4037974,7.574
3,4,2011-06-17,7870.95,False,B,37392,86.96,3.637,,,,,,218.3551748,7.574
3,4,2011-06-24,7670.66,False,B,37392,84.94,3.594,,,,,,218.45094,7.574
3,4,2011-07-01,8429.93,False,B,37392,85.1,3.524,,,,,,218.5467052,7.567
3,4,2011-07-08,8485.9,False,B,37392,85.38,3.48,,,,,,218.6424704,7.567
3,4,2011-07-15,7904.65,False,B,37392,87.14,3.575,,,,,,218.7275216,7.567
3,4,2011-07-22,7795.79,False,B,37392,86.19,3.651,,,,,,218.7857881,7.567
3,4,2011-07-29,7668.11,False,B,37392,88.07,3.682,,,,,,218.8440545,7.567
3,4,2011-08-05,9321.12,False,B,37392,88.45,3.684,,,,,,218.9023209,7.567
3,4,2011-08-12,8659.67,False,B,37392,88.88,3.638,,,,,,218.9605873,7.567
3,4,2011-08-19,9303.5,False,B,37392,88.44,3.554,,,,,,219.023271,7.567
3,4,2011-08-26,8137.15,False,B,37392,87.67,3.523,,,,,,219.0866908,7.567
3,4,2011-09-02,8773.88,False,B,37392,89.12,3.533,,,,,,219.1501106,7.567
3,4,2011-09-09,7496.08,True,B,37392,81.72,3.546,,,,,,219.2135305,7.567
3,4,2011-09-16,7885.29,False,B,37392,83.63,3.526,,,,,,219.3972867,7.567
3,4,2011-09-23,7975.07,False,B,37392,80.19,3.467,,,,,,219.7414914,7.567
3,4,2011-09-30,7776.41,False,B,37392,82.58,3.355,,,,,,220.085696,7.567
3,4,2011-10-07,8720.98,False,B,37392,75.54,3.285,,,,,,220.4299007,7.197
3,4,2011-10-14,8549.32,False,B,37392,73.75,3.274,,,,,,220.7486167,7.197
3,4,2011-10-21,7355.44,False,B,37392,69.03,3.353,,,,,,220.9144005,7.197
3,4,2011-10-28,7682.47,False,B,37392,71.04,3.372,,,,,,221.0801842,7.197
